question,label
does the russian president live in the kremlin?,1
What is saltpeter ?,0
is there a sequel to saturday night fever?,1
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,0
is 5' utr present in mature mrna?,1
"Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?",0
is nordstrom and nordstrom rack the same company?,1
can you get visa on arrival in ghana?,1
is the princess and the frog a broadway musical?,1
What is the horsepower of the shuttle boosters ?,0
What are Bellworts ?,0
is the nipple and areola the same thing?,1
is dulles airport the same as reagan airport?,1
What 's the only East european country not tied to the ruble ?,0
"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",0
"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",0
was the color orange named after the fruit?,1
can you castle after you have been checked?,1
What sport do you shag flies in ?,0
is it illegal to make cheats for games?,1
is there another i am number 4 movie?,1
How many cubic feet of space does a gallon of water occupy ?,0
When is Bastille Day ?,0
"What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?",0
does water boil at different temperatures at different altitudes?,1
What 's the term for a bet before cards are dealt ?,0
does an increase in income shifts the demand curve?,1
What 's the nearest star to Earth ?,0
Who is Count Cinzano ?,0
is there a tube station at heathrow terminal 4?,1
What is the best art and design school in the world ?,0
did the capitals ever win a stanley cup?,1
are tigers the biggest cat in the world?,1
How much did Manchester United spend on players in 1993 ?,0
"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",0
What Jules Verne novel features scientists held captive in the submarine Nautilus ?,0
Who invented the stock ticker in 1870 ?,0
Who is Archie Bunker 's son-in-law ?,0
is cognitive therapy the same as cognitive behavioural therapy?,1
is new york city part of new york state?,1
What is dew point ?,0
What is the only gland in humans that can regenerate itself ?,0
How many people are there in the world ?,0
Who were the 1974 Oscar winners ?,0
was the five heartbeats based on a real group?,1
Where does Ray Bradbury 's Chronicles take place ?,0
is there a charlotte north and south carolina?,1
What is a 2-sided object called ?,0
What are the side effects of mevacor ?,0
is it normal to be right handed and left footed?,1
is the hate you give going to be a movie?,1
is the first round of nhl playoffs best of 7?,1
What are the names of all the U.S. Navy aircraft carriers ?,0
is black vinegar the same as balsamic vinegar?,1
What new year is celebrated on February 16th ?,0
"What is the per-capita income of Colombia , South America ?",0
"What basketball player is credited with 23 , 924 rebounds ?",0
What actress starred in `` The Lion in Winter '' ?,0
In which Kevin Costner movie did Sioux Indians play a role ?,0
Who would you use the Heimlich maneuver on ?,0
What 's the fifth-largest country in the world ?,0
What is the AIM-54C Phoenix ?,0
What does Lloyd 's Lutine Bell announce ?,0
is there a 5th season to the blacklist?,1
is rogue one the sequel to force awakens?,1
How can I get a CCT diagram ?,0
is it rare to see a blue jay?,1
"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",0
can i use my national insurance number as id?,1
has any nba player ever won 3 championships with 3 different teams?,1
How many islands does Fiji have ?,0
is spider man in the new venom movie?,1
can you crossbreed a wolf with a dog?,1
How does Belle describe her life in Beauty and the Beast ?,0
What 's the setting of John Le Carre 's A Small Town in Germany ?,0
What is HTML ?,0
is fargo the tv show based on a true story?,1
did get rich or die trying go diamond?,1
Who developed the first polio vaccine ?,0
How do you match a name to a social security number ?,0
What is the origin of the word assassinate ?,0
What does Ouija mean ?,0
is queen anne's lace and wild carrot the same thing?,1
has anyone ever won 4 nba championships in a row?,1
What four forms does gold occur in ?,0
What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?,0
What are the largest breweries in the world ?,0
is a cello and a bass the same thing?,1
is there a movie for anthem by ayn rand?,1
How do you do a bibliography with an unknown author ?,0
What 's the Hungarian word for pepper ?,0
is there a time change between alberta and saskatchewan?,1
How many emperors were there in the Roman Empire ?,0
Name a novel written by John Steinbeck .,0
When did Nixon die ?,0
are tomatoes a member of the nightshade family?,1
is lesotho the only country within a country?,1
was there a draft during world war ii?,1
What does NAFTA stand for ?,0
What happened to Moon Maiden ?,0
is the army corp of engineers part of the army?,1
What horse did Zorro ride ?,0
What are the Poconos ?,0
were there planes in the first world war?,1
What is the largest natural lake in Pennsylvania ?,0
is saving private ryan based on a book?,1
What is the most commonly used 1 letter word in the English language ?,0
How is Paraguay for vacations ?,0
What are the highest-paying odds on a roulette table ?,0
can a positive definite matrix be non symmetric?,1
did patrick swayze surf in the movie point break?,1
"What country covers 8 , 600 , 387 square miles ?",0
does the coast guard academy have a football team?,1
"Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?",0
is wally west and bart allen the same person?,1
is it illegal to go on the black market?,1
does the colorado river make it to the ocean?,1
What does Freddy Freeman say to become Captain Marvel Jr. ?,0
does the 6 train run express on weekends?,1
What is the term for the sum of all genetic material in a given organism ?,0
How can you tell if someone is lying ?,0
is job termination the same as being fired?,1
What store does Martha Stewart advertise for ?,0
What should you do for an ankle sprain ?,0
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,0
How many quarts of whole milk is needed to make one pound of butter ?,0
is pokemon let's go a main series game?,1
When did Iraqi troops invade Kuwait ?,0
has anyone ever survived a commercial plane crash?,1
Where did makeup originate ?,0
will there be season 7 of race to the edge?,1
did the tampa bay lightning ever win the stanley cup?,1
What American won the world Grand Prix driving championship in 1978 ?,0
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,0
What 's the mystery of the Bermuda Triangle ?,0
What is the use of a 24-hour clock instead of a 12-hour clock ?,0
What does e=mc2 mean ?,0
Who made the first gas engine ?,0
can the basic structure of the constitution be amended?,1
does the soccer world cup happen every year?,1
Which country is Australia 's largest export market ?,0
is the blacklist over for the season 2018?,1
What does a resurrectionist steal ?,0
do you have to be 21 to own a handgun in texas?,1
is lex luthor a good guy in smallville?,1
what book of the old testament is considered to have the greatest poetry?,1
was there a ronaldo that played for brazil?,1
can you get a concealed carry permit in ny?,1
is arequipe the same as dulce de leche?,1
cells produce water as a by-product of energy metabolism?,1
Who is the fastest guitarist ?,0
What state in the U.S. has the most blacks ?,0
What does Warner Bros. call a flightless cuckoo ?,0
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,0
What are new computer games for Windows 95 or 98 ?,0
What caused the division between the Anglicans and the Vatican ?,0
is the secret service part of the treasury department?,1
Who invented baseball ?,0
What daily newspaper will `` help you see clearer across the USA '' ?,0
What is the country of origin for the name Thomas ?,0
What was the first minimum wage ?,0
is season 4 of gotham the last season?,1
What New England state carries the telephone area code 27 ?,0
What is ouzo ?,0
Who is the Pope ?,0
