question,label
is tomb raider anniversary a remake of the original?,1
is the saying this too shall pass in the bible?,1
can anyone do a title search on property?,1
will there be a season 3 of witches of east end?,1
did a member of red hot chili peppers died?,1
do all master's degrees require a thesis?,1
did tia and tamera find their parents on sister sister?,1
do callie and arizona get back together in season 10?,1
can a private citizen sue the federal government?,1
do you burn more calories eating celery than it has?,1
has usa ever won the fifa world cup?,1
can i use english money in isle of man?,1
is queen anne's lace and wild carrot the same thing?,1
is henry still a member of super junior?,1
is there a word that has a q without a u?,1
is it the final season of once upon a time?,1
will the dip be the same everywhere in the world?,1
is there a sequel to sense and sensibility?,1
is the eden project and eden the same?,1
is there gonna be a new divergent movie?,1
do you need a license to conceal carry in missouri?,1
is a psychiatric service dog a service dog?,1
do you need a foid card in indiana?,1
is spider man in the new venom movie?,1
is season 2 of this is us over?,1
is there a season 3 of some assembly required on netflix?,1
is there a lord of the rings day?,1
can you end an uno game with a draw four?,1
when have the brewers been in the playoffs?,1
can a king move 2 spaces in chess?,1
is avengers 4 part 2 of infinity war?,1
is faze rug part of the faze clan?,1
has anyone won all 4 majors in one year?,1
can you free fall faster than terminal velocity?,1
is 20th century fox the same as fox news?,1
does michael ever get walt back on lost?,1
is there a vacuum in a vacuum cleaner?,1
does batter go to first on a balk?,1
in chess can a knight jump over two pieces?,1
does superman appear in the movie justice league?,1
has there ever been a hole in one on a par 4?,1
does seth macfarlane voice all family guy characters?,1
can a male horse breed with a female donkey?,1
is movie nell based on a true story?,1
is comanche moon a prequel to lonesome dove?,1
can a dog die from a centipede bite?,1
did tom start the fire at rick's?,1
is there a salary cap in nba 2018?,1
is the big bang theory still on tv?,1
does gilligan ever make it off the island?,1
can the xbox one x play xbox 360 games?,1
the gametophyte for seed plants is completely independent of the sporophyte stage?,1
is shaggy off of scooby doo a vegetarian?,1
can you shoot a gun without a license?,1
does stefan turn his humanity back on in season 6?,1
do they make a $10 000 bill?,1
did slovakia qualify for world cup play offs?,1
is this the last season of gsme of thrones?,1
is bowling for soup a one hit wonder?,1
jumanji welcome to the jungle is it a sequel?,1
can you take a skunk's stinker out?,1
is there another i am number 4 movie?,1
can shepherd's pie be made with beef?,1
is a bill the same as an invoice?,1
are there ever 53 weeks in a year?,1
is a d+ a passing grade in middle school?,1
do you have to break in a new car engine?,1
is new york considered a new england state?,1
are there instrument made of wood or metal?,1
has big ben got a crack in it?,1
does derek die in grey's anatomy season 6?,1
is the us marines part of the navy?,1
can the basic structure of the constitution be amended?,1
is rice powder and rice flour the same?,1
does travis die in it comes at night?,1
can i use my myki card in sydney?,1
could any dye available in the microbiology lab be used in place of nigrosin for negative staining?,1
is it illegal to go on the black market?,1
does total internal reflection occur at the critical angle?,1
can all states fly their flag at the same height as the us flag?,1
are senate members required to live in the state?,1
is there a sequel to saturday night fever?,1
is there another film after the last jedi?,1
do you have to swear on the bible to be president?,1
was the book of enoch in the septuagint?,1
does dexter get caught in season 1 episode 6?,1
does the trump hotel in vegas have a casino?,1
does george pass his test the second time?,1
can a commercial jet break the sound barrier?,1
do inmates on death row get a last meal?,1
do puerto rican citizens vote in presidential elections?,1
do i have to work on a zero hour contract?,1
is john wayne airport same as santa ana?,1
is a mongoose the same as a meerkat?,1
do you have to be born in the usa to become president?,1
is present continuous the same as present progressive?,1
does the us still produce 2 dollar bills?,1
can a sub come back in in soccer?,1
is carbon and oxygen a polar covalent bond?,1
will there be another season of you me her?,1
is there a difference between surgery and operation?,1
did harry osborn know his father was the green goblin?,1
can a 19 year old drink with parents in texas?,1
was columbia the first space shuttle to fly into space?,1
is st martin and st maarten the same island?,1
did frank sinatra sing new york state of mind?,1
is buck taylor in the tv series yellowstone?,1
is there an age limit for being president?,1
did ernie and bert sleep in the same bed?,1
is there a rainy season in south carolina?,1
are working days the same as business days?,1
has a female ever won a nascar race?,1
can you get a £100 pound note?,1
did harry potter die in deathly hallows part 2?,1
is the uss nathan james a real ship?,1
is the movie national treasure based on a book?,1
does antifreeze lower the boiling point of water?,1
is the tv show supernatural based on a book?,1
is peter forsberg in the hall of fame?,1
is australian and american sign language the same?,1
do shrimp walk on the bottom of the ocean?,1
is the red river a tributary of the mississippi?,1
is a high court enforcement officer a bailiff?,1
