question,label
What type of interactions stop within groups of infected individuals in epidemics?,0
how active can one be with copd?,0
What is the portion of the island called that is open to the storms and high sea winds?,0
what songs are on the new lady gaga album?,0
can you breed a bison with a cow?,1
What resulted having no natural predators for the animals introduced?,0
how much does a gold bar weigh?,0
do you ever find out how ted met their mother?,1
the earliest form of state police agency to emerge in the united states was the texas rangers?,1
In what year did Eisenhower graduate from high school?,0
"Along with Surry Nuclear Generating Station, what is Richmond's main electricity generator?",0
franklin leonard the creator of the black list?,1
are the olympic gold medals made of real gold?,1
what is .17 hmr caliber?,0
What was the initial size of the Thames River Police force?,0
is there a salary cap in nba 2018?,1
when was the battle at tombstone fought?,0
Where did Notre Dame students and the KKK have their encounter?,0
What obligations are associated with the White House?,0
xbox 360 games can you play on xbox one?,1
is there going to be any more episodes of riverdale?,1
what carrier does straight talk use?,0
what are some animals in a tigers environment?,0
did gone with the wind win the best picture academy award?,1
can i buy a gun without a license in south africa?,1
What year was the first homestead claim claimed?,0
is nutritional yeast the same as nutritional yeast seasoning?,1
What did many asset managers decide to do to the detriment of their clients?,0
What was the main reason they agreed with the beliefs?,0
does michael jordan's son play college basketball?,1
What kind of inscriptions decorate Punjab's burial places?,0
When did Portugal exit the bailout?,0
In what year was Fort Karl built?,0
In what town is a coal-fired plant that provides power to Richmond located?,0
does everyone on are you the one get a million dollars?,1
what is an element on a periodic table?,0
"Along with Patton, who was a notable interwar tank leader?",0
can you make alcohol with just water sugar and yeast?,1
When was the Italian Armenian monastery founded?,0
What aircraft had an incident with Air Force Flight 8610?,0
How do the two Catholicosates compare?,0
When did the Notre Dame marching band form?,0
what does it say on the doll sgt . peppers?,0
is comanche moon a prequel to lonesome dove?,1
did the first hot air balloon fly successfully?,1
Matter is currently considered to be what kind of concept?,0
what is feedback mechanism in plants during respiration?,0
What city saw the largest growth?,0
when did pearl harbor get bombed?,0
can a passenger drink alcohol in a car in missouri?,1
is there going to be a new season of hell's kitchen?,1
"The famous novel ""To Kill a Mockingbird"" was written by?",0
is there a sequel to the city of ember?,1
How much cargo had been being stolen from West Indies merchants in London each year?,0
is the word ain't in the webster dictionary?,1
What is one preventive effort in cirumventing conditions that lead to responses?,0
did the beatles write songs for the rolling stones?,1
is there a train station on hayling island?,1
What is Kahuta an important location for?,0
In which Portugese region is there still visible English influence?,0
is the movie rampage based on real events?,1
How is the Greek word parousia translated when referring to Christ?,0
where is bloemfontein in africa?,0
can you play playstation 2 games on playstation 4?,1
is a transmission and engine the same thing?,1
are pasilla chiles and poblano chiles the same?,1
what is the meaning of word aztecs?,0
What did Louisiana initiate to control the varmint population?,0
did guardiola won champions league with bayern munich?,1
can gibraltar coins be used in the uk?,1
How did profit prospects for businesses look in November 2008 compared to November 2007?,0
is liz from magic school bus a girl?,1
it is legal in most states to bet on football games?,1
can you face the death penalty under 18?,1
is calgary the largest city in north america?,1
is the iccid the same as the sim card number?,1
What is Greece ranked in the US in the production of marble?,0
can you have fraternal twins with different fathers?,1
What does using migration as population control have no effect on?,0
do you win with two numbers on euromillions?,1
The currency used in Egypt is?,0
What items are discussed at party retreats?,0
does the netherlands still send tulips to canada?,1
st vincent and the grenadines ambassador to the united states?,1
is there a y in the greek alphabet?,1
What important aim of minority leader pertaining to elections?,0
What is one religious text that was thought to eventually lead to a war between all?,0
will there be a season 2 of the medici on netflix?,1
does han die in the end of tokyo drift?,1
Which country consists of five administrative divisions?,0
did dragon ball come before dragon ball z?,1
What general led the troops that burned Richmond?,0
Who did the Bronx support for President in 1928?,0
Who are the only remaining full-time hunter-gatherers in Africa?,0
was it a wonderful life filmed in seneca falls?,1
Who formed the Societe de biologie?,0
is it legal to grow tobacco in india?,1
are you supposed to shake a magic 8 ball?,1
can you be offsides on a shot on goal?,1
is there a season 4 of under the dome?,1
was the movie the wizard of oz always in color?,1
is scotland in the fifa world cup 2018?,1
From where did H.J. Porter hale?,0
Trade between what two countries typically went through ancient Kathmandu?,0
how many representative in congress 2011?,0
What drift rates were high during the Cambrian?,0
